cleveland clinic_0,http://my.clevelandclinic.org/about-cleveland-clinic/overview/leadership/executive
cleveland clinic_2,http://innovations.clevelandclinic.org/About-Us/Innovations-Team/Leadership.aspx
texas instruments_1,http://www2.l-3com.com/uas/about/leadership.htm
texas instruments_0,http://www.prnewswire.com/news-releases/texas-instruments-expands-its-rfid-management-team-54421132.html
jcpenney_1,http://www.prnewswire.com/news-releases/jcpenney-announces-expansion-of-its-leadership-team-149084715.html
jcpenney_0,http://www.jcpnewsroom.com/posts/64/JCPENNEY-ANNOUNCES-EXPANSION-OF-ITS-LEADERSHIP-TEAM
jcpenney_2,http://www.pretamarque.com/2012/04/26/jcpenney-announces-expansion-of-its-leadership-team/
j.p. morgan_2,https://www.jpmorgan.com/pages/jpmorgan/russia/en/about/management
j.p. morgan_0,http://www.jpmorganchase.com/corporate/About-JPMC/operating-committee.htm
j.p. morgan_1,https://www.linkedin.com/job/j-p-morgan/management-team-lead-jobs-new-york-ny/
lockheed martin aeronautics_0,http://www.prnewswire.com/news-releases/lockheed-martin-names-ct-tom-burbage-executive-vice-president-for-joint-strike-fighter-program-75617947.html
citigroup_1,http://www.reuters.com/article/2013/01/07/us-citigroup-executives-idUSBRE9060F420130107
university of illinois at urbana-champaign_0,http://www.vpha.uillinois.edu/leadership-team
fedex services_0,http://about.van.fedex.com/our-story/leadership/
citibank_0,http://www.citigroup.com/citi/about/our_leaders.html
citibank_1,http://www.citi.com/citi/about/our_leaders.html#!Apte_2
citibank_2,http://www.citibank.com/citi/about/our_leaders.html?group=executivecommittee
avon_0,http://www.teammoneymakers.com/leadership.htm
principal financial group_0,http://www.principal.com/about/leadership.htm
fannie mae_2,http://www1.fanniemae.com/portal/about-us/company-overview/leadership/nichols.html
fannie mae_1,http://www.fanniemae.com/portal/about-us/company-overview/leadership/mayopoulos.html
fannie mae_0,http://www.fanniemae.com/portal/about-us/company-overview/fm-leadership.html
kraft foods_1,http://www.mondelezinternational.com/about-us/our-management-team
kraft foods_0,http://www.fool.com/investing/general/2015/02/12/kraft-foods-group-inc-shakes-up-management-team-af.aspx
kraft foods_2,http://articles.chicagotribune.com/2012-01-09/business/chi-kraft-names-leadership-teams-for-snacks-grocery-businesses-20120109_1_kraft-foods-irene-rosenfeld-snacks
chrysler_1,http://www.chryslercareers.com/OurCulture/Leadership/Pages/home.aspx
chrysler_0,http://www.automotivemanufacturingsolutions.com/people/changes-to-chrysler-leadership-team
chrysler_2,http://chryslerfinancial-photos.com/leadership-team/
target_0,http://pressroom.target.com/leadership
target_1,http://www.actiontarget.com/management-team
wipro technologies_0,http://wiproinfra.com/about-us/management-team.php
wipro technologies_1,http://knowledge.wharton.upenn.edu/article/team-leadership-at-wipro-are-two-ceos-better-than-one/
wipro technologies_2,http://www.happiestminds.com/about-us/leadership-team/
n/a_0,http://investor.citizensbank.com/about-us/our-company/leadership/leadership-team.aspx
sap_0,http://www.sap.com/india/about/management-team.html
sap_1,http://go.sap.com/about/management-team.html
sap_2,http://www.sap.com/australia/about/management-team.html
us airways_1,http://www.usatoday.com/story/todayinthesky/2013/06/10/american-airlines-us-airways-leadership-merger/2407605/
us airways_0,http://aviationblog.dallasnews.com/2013/06/parkers-aa-executive-team-will-have-five-from-us-airways-three-from-american-airlines.html/
us airways_2,http://skift.com/2013/06/12/american-airlines-leadership-team-gets-heavy-us-airways-stamp/
mercer_2,https://www.pehub.com/2013/10/mercer-beefs-ma-leadership-team/
mercer_1,http://www.mercer.ca/content/mercer/north-america/ca/en/about-us/leadership.html
aecom_0,http://enr.construction.com/people/promotions/2014/0915-corps-of-engineers-names-new-deputy-commander-aecom-unveils-management-team-after-the-urs-deal-close.asp
internal revenue service_1,http://www.prnewswire.com/news-releases/avineon-expands-leadership-team-to-support-internal-revenue-service-contract-58304412.html
internal revenue service_0,http://www.lirs.gov.ng/about-us/management-team/
